time,algo,unpaid_total_amount,unpaid_algo_amount,profitability,balance
2021-03-29 22:40:00,52,0.00000872,0.00000003,0.00006048,
2021-03-29 22:40:00,20,0.00000872,0.00000869,0.00006048,
2021-03-29 22:35:00,52,0.00000851,0.00000003,0.00009504000000000001,
2021-03-29 22:35:00,20,0.00000851,0.00000848,0.00009504000000000001,
2021-03-29 22:30:00,52,0.00000818,0.00000003,0.00009216000000000001,
2021-03-29 22:30:00,20,0.00000818,0.00000815,0.00009216000000000001,
2021-03-29 22:25:00,52,0.00000786,0.00000003,0.000057600000000000004,
2021-03-29 22:25:00,20,0.00000786,0.00000783,0.000057600000000000004,
2021-03-29 22:20:00,52,0.00000766,0.00000003,0.00007488000000000001,
2021-03-29 22:20:00,20,0.00000766,0.00000763,0.00007488000000000001,
2021-03-29 22:15:00,52,0.00000740,0.00000003,0.00006624,
2021-03-29 22:15:00,20,0.00000740,0.00000737,0.00006624,
2021-03-29 22:10:00,52,0.00000717,0.00000003,0.00008352,
2021-03-29 22:10:00,20,0.00000717,0.00000714,0.00008352,
2021-03-29 22:05:00,52,0.00000688,0.00000003,0.00006048000000000001,
2021-03-29 22:05:00,20,0.00000688,0.00000685,0.00006048000000000001,
2021-03-29 22:00:00,52,0.00000667,0.00000003,0.000072,
2021-03-29 22:00:00,20,0.00000667,0.00000664,0.000072,
2021-03-29 21:55:00,52,0.00000642,0.00000003,0.00008352,
2021-03-29 21:55:00,20,0.00000642,0.00000639,0.00008352,
2021-03-29 21:50:00,52,0.00000613,0.00000003,0.00009216000000000001,
2021-03-29 21:50:00,20,0.00000613,0.00000610,0.00009216000000000001,
2021-03-29 21:45:00,52,0.00000581,0.00000003,0.00008352,
2021-03-29 21:45:00,20,0.00000581,0.00000578,0.00008352,
2021-03-29 21:40:00,52,0.00000545,0.00000003,0.00008064000000000001,
2021-03-29 21:40:00,20,0.00000545,0.00000542,0.00008064000000000001,
2021-03-29 21:35:00,52,0.00000519,0.00000003,0.00006912000000000002,
2021-03-29 21:35:00,20,0.00000519,0.00000516,0.00006912000000000002,
2021-03-29 21:30:00,52,0.00000495,0.00000003,0.000072,
2021-03-29 21:30:00,20,0.00000495,0.00000492,0.000072,
2021-03-29 21:25:00,52,0.00000470,0.00000003,0.00009504000000000001,
2021-03-29 21:25:00,20,0.00000470,0.00000467,0.00009504000000000001,
2021-03-29 21:20:00,52,0.00000437,0.00000003,0.00006624,
2021-03-29 21:20:00,20,0.00000437,0.00000434,0.00006624,
2021-03-29 21:15:00,20,0.00000414,0.00000411,0.000011520000000000002,
2021-03-29 21:15:00,52,0.00000414,0.00000003,0.000011520000000000002,
2021-03-29 21:05:00,20,0.00000407,0.00000404,0.000072,
2021-03-29 21:05:00,52,0.00000407,0.00000003,0.000072,
2021-03-29 21:00:00,20,0.00000382,0.00000379,0.00007776,
2021-03-29 21:00:00,52,0.00000382,0.00000003,0.00007776,
2021-03-29 20:55:00,20,0.00000355,0.00000352,0.00008928,
2021-03-29 20:55:00,52,0.00000355,0.00000003,0.00008928,
2021-03-29 20:50:00,20,0.00000324,0.00000321,0.00010368000000000001,
2021-03-29 20:50:00,52,0.00000324,0.00000003,0.00010368000000000001,
2021-03-29 20:45:00,20,0.00000288,0.00000285,0.00009504000000000001,
2021-03-29 20:45:00,52,0.00000288,0.00000003,0.00009504000000000001,
2021-03-29 20:40:00,20,0.00000255,0.00000252,0.00012671999999999998,
2021-03-29 20:40:00,52,0.00000255,0.00000003,0.00012671999999999998,
2021-03-29 20:35:00,20,0.00000211,0.00000208,0.00009792,
2021-03-29 20:35:00,52,0.00000211,0.00000003,0.00009792,
2021-03-29 20:30:00,20,0.00000177,0.00000174,0.00006624,
2021-03-29 20:30:00,52,0.00000177,0.00000003,0.00006624,
2021-03-29 20:25:00,20,0.00000148,0.00000145,0.00006336,
2021-03-29 20:25:00,52,0.00000148,0.00000003,0.00006336,
2021-03-29 20:20:00,20,0.00000126,0.00000123,0.00012096,
2021-03-29 20:20:00,52,0.00000126,0.00000003,0.00012096,
2021-03-29 20:15:00,20,0.00000084,0.00000081,0.00008064000000000001,
2021-03-29 20:15:00,52,0.00000084,0.00000003,0.00008064000000000001,
2021-03-29 20:10:00,20,0.00000056,0.00000053,0.00006048000000000001,
2021-03-29 20:10:00,52,0.00000056,0.00000003,0.00006048000000000001,
2021-03-29 20:05:00,20,0.00000025,0.00000022,0.00006911999999999999,
2021-03-29 20:05:00,52,0.00000025,0.00000003,0.00006911999999999999,
2021-03-29 20:00:00,20,0.00000001,0.00000000,0.00009503999999999998,
2021-03-29 20:00:00,52,0.00000001,0.00000001,0.00009503999999999998,
2021-03-29 19:59:59,20,0.00001638,0.00001517,0.00009503999999999998,
2021-03-29 19:59:59,52,0.00001638,0.00000121,0.00009503999999999998,
2021-03-29 19:55:00,20,0.00001606,0.00001487,0.00008928000000000001,
2021-03-29 19:55:00,52,0.00001606,0.00000119,0.00008928000000000001,
2021-03-29 19:50:00,20,0.00001575,0.00001459,0.00008064000000000001,
2021-03-29 19:50:00,52,0.00001575,0.00000116,0.00008064000000000001,
2021-03-29 19:45:00,20,0.00001547,0.00001434,0.00010944,
2021-03-29 19:45:00,52,0.00001547,0.00000113,0.00010944,
2021-03-29 19:40:00,20,0.00001509,0.00001400,0.0000864,
2021-03-29 19:40:00,52,0.00001509,0.00000109,0.0000864,
2021-03-29 19:35:00,20,0.00001479,0.00001373,0.0000864,
2021-03-29 19:35:00,52,0.00001479,0.00000106,0.0000864,
2021-03-29 19:30:00,20,0.00001449,0.00001346,0.00010656000000000001,
